id,depaAirport,arriAirport,std,sta,fleet,aircraftNo,flyTime
Flt_100966,EYWR,FVJZ,2025/6/1 8:45,2025/6/1 11:15,7M8,Aft_10120,160
Flt_100967,IAYH,EYWR,2025/6/1 19:00,2025/6/1 21:45,738,Aft_10030,127
Flt_100968,EYWR,NLLA,2025/6/1 18:40,2025/6/1 20:45,738,Aft_10038,133
Flt_100969,OETZ,ZJCG,2025/6/1 18:15,2025/6/1 19:50,738,Aft_10070,102
Flt_100970,ZJCG,OETZ,2025/6/1 20:35,2025/6/1 22:25,738,Aft_10070,94
Flt_100971,OXSQ,DOMU,2025/5/29 7:05,2025/5/29 8:45,738,Aft_10034,90
Flt_100972,MPYS,EYWR,2025/6/1 9:50,2025/6/1 11:50,738,Aft_10030,120
Flt_100973,OXSQ,QGSX,2025/5/29 9:55,2025/5/29 11:50,738,Aft_10104,115
Flt_100974,ZJCG,XCHB,2025/5/29 20:30,2025/5/29 22:30,738,Aft_10119,110
Flt_100975,DOMU,XLHA,2025/5/29 15:50,2025/5/29 18:50,738,Aft_10116,178
Flt_100976,AAHN,VOXP,2025/6/1 18:20,2025/6/1 19:55,738,Aft_10093,98
Flt_100977,GLHV,QGSX,2025/6/1 16:25,2025/6/1 19:30,738,Aft_10083,202
Flt_100978,OXSQ,DOMU,2025/6/1 17:05,2025/6/1 18:40,738,Aft_10024,90
Flt_100979,UFCB,DOMU,2025/5/30 20:00,2025/5/30 21:15,738,Aft_10028,60
Flt_100980,OETZ,DOMU,2025/5/30 7:05,2025/5/30 9:45,738,Aft_10029,166
Flt_100981,YITW,DOMU,2025/5/30 15:05,2025/5/30 17:40,738,Aft_10029,146
Flt_100982,XCHB,HUYM,2025/5/30 8:35,2025/5/30 9:55,738,Aft_10119,84
Flt_100983,XINM,HGHY,2025/5/30 9:30,2025/5/30 12:50,738,Aft_10063,172
Flt_100984,NVMB,HZPW,2025/5/30 17:30,2025/5/30 19:20,737GY,Aft_10006,93
Flt_100985,EYWR,UXVH,2025/5/30 7:20,2025/5/30 10:05,738,Aft_10091,181
Flt_100986,DOMU,OXSQ,2025/5/30 16:20,2025/5/30 18:05,738,Aft_10036,102
Flt_100987,HZPW,ZDHU,2025/5/30 10:55,2025/5/30 12:35,738,Aft_10112,86
Flt_100988,HZPW,XLOC,2025/5/30 14:20,2025/5/30 16:40,737GY,Aft_10044,148
Flt_100989,OXSQ,LFOL,2025/5/30 15:10,2025/5/30 17:45,738,Aft_10018,145
Flt_100990,VWIM,OETZ,2025/5/30 20:10,2025/5/30 23:25,738,Aft_10138,187
Flt_100991,VOXP,MPYS,2025/5/30 10:00,2025/5/30 12:00,7M8,Aft_10127,111
Flt_100992,WKDC,EYWR,2025/5/30 7:25,2025/5/30 10:00,738,Aft_10076,160
Flt_100993,HZPW,HIUP,2025/5/30 7:55,2025/5/30 9:45,738,Aft_10081,110
Flt_100994,NBCQ,HZPW,2025/5/30 16:00,2025/5/30 17:40,738,Aft_10067,88
Flt_100995,DOMU,IAYH,2025/5/30 18:25,2025/5/30 20:35,738,Aft_10137,147
Flt_100996,OETZ,EYWR,2025/5/30 21:55,2025/5/30 23:45,738,Aft_10055,117
Flt_100997,DOMU,XLHA,2025/5/30 7:40,2025/5/30 10:40,737GY,Aft_10110,178
Flt_100998,PNNF,OETZ,2025/5/30 11:55,2025/5/30 15:15,7M8,Aft_10077,179
Flt_100999,DOMU,OETZ,2025/5/30 7:50,2025/5/30 10:55,738,Aft_10015,165
Flt_101000,XLOC,DOMU,2025/5/30 10:05,2025/5/30 11:55,7M8,Aft_10011,101
Flt_101001,VWIM,HZPW,2025/5/31 22:25,2025/5/31 23:55,738,Aft_10063,83
Flt_101002,DOMU,RHHB,2025/5/31 9:15,2025/5/31 11:10,738,Aft_10069,117
Flt_101003,PNNF,AAHN,2025/5/31 14:10,2025/5/31 15:45,738,Aft_10085,79
Flt_101004,HZPW,NBCQ,2025/5/31 13:30,2025/5/31 15:10,738,Aft_10099,107
Flt_101005,KKME,HIUP,2025/5/31 11:20,2025/5/31 12:50,738,Aft_10103,88
Flt_101006,DSQK,AAHN,2025/5/31 22:05,2025/5/31 23:45,738,Aft_10106,94
Flt_101007,XLHA,DOMU,2025/5/31 20:15,2025/5/31 22:50,737GY,Aft_10006,140
Flt_101008,XNWD,LAAG,2025/5/31 22:35,2025/6/1 2:35,738,Aft_10081,222
Flt_101009,EYWR,KKME,2025/5/31 7:50,2025/5/31 10:15,738,Aft_10075,170
Flt_101010,DOMU,VUWJ,2025/5/31 8:15,2025/5/31 10:15,738,Aft_10008,121
Flt_101011,OKJK,DOMU,2025/5/31 18:15,2025/5/31 20:30,738,Aft_10124,145
Flt_101012,VDBQ,DOMU,2025/5/31 19:00,2025/5/31 22:05,738,Aft_10087,174
Flt_101013,OETZ,FVJZ,2025/5/31 8:35,2025/5/31 10:50,738,Aft_10072,135
Flt_101014,WKDC,VOXP,2025/5/31 19:00,2025/5/31 21:25,738,Aft_10021,141
Flt_101015,YITW,OXSQ,2025/5/31 19:05,2025/5/31 21:10,738,Aft_10004,106
Flt_101016,KDAP,DOMU,2025/5/31 2:50,2025/5/31 6:15,738,Aft_10069,183
Flt_101017,BBZB,HGHY,2025/5/31 15:15,2025/5/31 17:05,738,Aft_10043,111
Flt_101018,HGHY,XINM,2025/5/31 13:30,2025/5/31 16:20,738,Aft_10098,174
Flt_101019,AAHN,KKME,2025/5/31 11:50,2025/5/31 14:20,738,Aft_10027,169
Flt_101020,KDAP,DOMU,2025/5/31 18:40,2025/5/31 22:05,738,Aft_10040,183
Flt_101021,VOXP,MPYS,2025/5/31 10:00,2025/5/31 12:00,7M8,Aft_10090,111
Flt_101022,NLLA,AAHN,2025/5/31 13:50,2025/5/31 16:35,738,Aft_10009,162
Flt_101023,HIUP,WJBA,2025/5/29 14:50,2025/5/29 17:20,738,Aft_10021,155
Flt_101024,HIUP,DOMU,2025/5/29 12:40,2025/5/29 14:35,7M8,Aft_10001,102
Flt_101025,DOMU,PNNF,2025/5/29 15:30,2025/5/29 17:10,7M8,Aft_10086,96
Flt_101026,VOXP,OXSQ,2025/5/29 22:40,2025/5/30 0:25,738,Aft_10004,99
Flt_101027,LLZL,OXSQ,2025/5/29 7:30,2025/5/29 10:00,738,Aft_10067,135
Flt_101028,HZPW,MCWT,2025/5/29 18:45,2025/5/30 0:10,738,Aft_10099,330
Flt_101029,VGVC,EYWR,2025/6/1 15:05,2025/6/1 17:20,738,Aft_10060,127
Flt_101030,FVJZ,DOMU,2025/6/1 13:55,2025/6/1 16:30,7M8,Aft_10001,156
Flt_101031,FVJZ,AAHN,2025/6/1 21:25,2025/6/2 0:05,738,Aft_10116,150
Flt_101032,LFOL,ZJCG,2025/5/29 19:15,2025/5/29 21:00,737GY,Aft_10006,85
Flt_101033,HZPW,PNNF,2025/5/29 15:00,2025/5/29 17:00,738,Aft_10058,113
Flt_101034,AAHN,EYWR,2025/5/29 11:10,2025/5/29 12:40,738,Aft_10014,87
Flt_101035,VGVC,OETZ,2025/6/1 20:35,2025/6/1 23:40,7M8,Aft_10089,174
Flt_101036,GLHV,OXSQ,2025/6/1 21:55,2025/6/1 23:45,738,Aft_10121,118
Flt_101037,HIUP,HZPW,2025/5/29 17:25,2025/5/29 19:00,7M8,Aft_10108,94
Flt_101038,HZPW,QUIP,2025/5/29 19:50,2025/5/29 21:30,738,Aft_10041,89
Flt_101039,EYWR,WKDC,2025/6/1 14:00,2025/6/1 16:40,738,Aft_10072,157
Flt_101040,OETZ,MCWT,2025/6/1 11:10,2025/6/1 15:50,738,Aft_10013,267
Flt_101041,EYWR,BBZB,2025/6/1 7:50,2025/6/1 9:50,738,Aft_10014,105
Flt_101042,AAHN,GLHV,2025/5/29 14:40,2025/5/29 16:10,738,Aft_10111,90
Flt_101043,GLHV,DOMU,2025/5/29 21:10,2025/5/29 23:15,7M8,Aft_10068,113
Flt_101044,DOMU,NYOP,2025/6/1 8:05,2025/6/1 13:35,7M8,Aft_10130,318
Flt_101045,DOMU,SJQD,2025/6/1 8:20,2025/6/1 10:10,738,Aft_10040,91
Flt_101046,DOMU,XHFE,2025/5/29 19:50,2025/5/29 23:00,738,Aft_10060,190
Flt_101047,HIUP,DOMU,2025/5/29 18:20,2025/5/29 20:05,7M8,Aft_10107,102
Flt_101048,UFCB,DOMU,2025/6/1 20:00,2025/6/1 21:15,737GY,Aft_10006,60
Flt_101049,HZPW,YITW,2025/5/29 17:00,2025/5/29 20:00,738,Aft_10047,188
Flt_101050,WKDC,DOMU,2025/6/1 13:05,2025/6/1 16:45,738,Aft_10087,222
Flt_101051,MFGL,DOMU,2025/6/1 0:30,2025/6/1 6:05,7M8,Aft_10001,327
Flt_101052,OXSQ,DOMU,2025/6/1 21:30,2025/6/1 23:10,738,Aft_10022,90
Flt_101053,EYWR,NBCQ,2025/6/1 19:00,2025/6/1 21:10,738,Aft_10081,144
Flt_101054,KKME,EYWR,2025/5/29 17:30,2025/5/29 20:05,738,Aft_10128,126
Flt_101055,KKME,ZJCG,2025/6/1 18:15,2025/6/1 19:45,738,Aft_10109,86
Flt_101056,KKME,HZPW,2025/5/29 11:15,2025/5/29 13:45,738,Aft_10058,133
Flt_101057,PNNF,EYWR,2025/5/29 15:55,2025/5/29 17:50,738,Aft_10091,116
Flt_101058,VOXP,HEJY,2025/6/1 21:15,2025/6/1 23:55,738,Aft_10093,164
Flt_101059,VGVC,DOMU,2025/6/1 16:00,2025/6/1 18:00,738,Aft_10043,116
Flt_101060,VHLB,OXSQ,2025/6/1 14:30,2025/6/1 16:05,738,Aft_10024,90
Flt_101061,DOMU,OKJK,2025/5/30 8:20,2025/5/30 10:35,7M8,Aft_10078,142
Flt_101062,BBZB,EYWR,2025/5/30 21:50,2025/5/30 23:55,738,Aft_10015,108
Flt_101063,HQMU,HIUP,2025/5/30 12:30,2025/5/30 14:25,738,Aft_10111,106
Flt_101064,SRWN,HZPW,2025/5/30 20:05,2025/5/30 21:50,738,Aft_10005,91
Flt_101065,HIUP,HZPW,2025/5/30 22:15,2025/5/30 23:55,738,Aft_10021,94
Flt_101066,DOMU,OKJK,2025/5/30 15:00,2025/5/30 17:25,738,Aft_10069,142
Flt_101067,VOXP,AAHN,2025/5/30 12:50,2025/5/30 14:45,738,Aft_10054,100
Flt_101068,NLLA,PNNF,2025/5/30 17:00,2025/5/30 20:05,738,Aft_10092,198
Flt_101069,DOMU,NVMB,2025/5/30 12:25,2025/5/30 14:00,738,Aft_10028,85
Flt_101070,HZPW,NYOP,2025/5/30 19:25,2025/5/31 0:50,7M8,Aft_10133,335
Flt_101071,EYWR,AAHN,2025/5/30 21:55,2025/5/30 23:30,738,Aft_10053,91
Flt_101072,OETZ,FVJZ,2025/5/30 11:45,2025/5/30 14:00,738,Aft_10124,135
Flt_101073,VDBQ,DOMU,2025/5/30 19:00,2025/5/30 22:05,738,Aft_10094,174
Flt_101074,MPYS,VOXP,2025/5/30 12:55,2025/5/30 14:55,7M8,Aft_10127,111
Flt_101075,OETZ,OXSQ,2025/5/30 11:05,2025/5/30 13:45,738,Aft_10102,147
Flt_101076,OXSQ,OKJK,2025/5/30 7:40,2025/5/30 9:50,738,Aft_10059,122
Flt_101077,QGSX,DOMU,2025/5/30 21:35,2025/5/31 0:05,738,Aft_10029,129
Flt_101078,LLZL,YAFY,2025/5/30 7:50,2025/5/30 10:40,738,Aft_10061,161
Flt_101079,AAHN,GLHV,2025/5/30 8:10,2025/5/30 9:50,738,Aft_10024,90
Flt_101080,KKME,MCVK,2025/5/30 8:15,2025/5/30 12:50,738,Aft_10033,273
Flt_101081,AAHN,GLHV,2025/5/30 14:40,2025/5/30 16:10,7M8,Aft_10123,90
Flt_101082,DOMU,EYWR,2025/5/31 21:20,2025/5/31 22:55,738,Aft_10026,92
Flt_101083,OIQN,DOMU,2025/5/31 19:45,2025/5/31 21:20,738,Aft_10105,99
Flt_101084,HEXD,DOMU,2025/5/31 17:55,2025/5/31 21:25,738,Aft_10002,231
Flt_101085,OXSQ,GLHV,2025/5/31 19:00,2025/5/31 20:50,738,Aft_10052,96
Flt_101086,DOMU,LAAG,2025/5/31 11:55,2025/5/31 16:20,738,Aft_10081,300
Flt_101087,LAAG,XNWD,2025/5/31 17:20,2025/5/31 21:20,738,Aft_10081,249
Flt_101088,LAAG,DOMU,2025/6/1 3:35,2025/6/1 7:35,738,Aft_10081,212
Flt_101089,VOXP,DOMU,2025/5/31 16:10,2025/5/31 17:55,7M8,Aft_10107,106
Flt_101090,KKME,NLLA,2025/5/31 15:45,2025/5/31 18:10,738,Aft_10023,142
Flt_101091,OXSQ,AAHN,2025/5/31 15:30,2025/5/31 17:05,738,Aft_10054,86
Flt_101092,HZPW,VOXP,2025/5/31 13:05,2025/5/31 14:30,738,Aft_10021,86
Flt_101093,DOMU,SFRI,2025/5/31 18:35,2025/5/31 21:00,738,Aft_10015,142
Flt_101094,HGHY,EYWR,2025/5/31 14:40,2025/5/31 18:10,738,Aft_10065,185
Flt_101095,DOMU,HUYM,2025/5/31 16:55,2025/5/31 18:50,738,Aft_10034,119
Flt_101096,OETZ,HGHY,2025/5/31 11:10,2025/5/31 13:05,738,Aft_10121,117
Flt_101097,LLZL,OXSQ,2025/5/31 7:30,2025/5/31 10:00,738,Aft_10067,135
Flt_101098,YCEX,TUJZ,2025/5/31 18:55,2025/5/31 21:10,738,Aft_10067,125
Flt_101099,HZPW,GLHV,2025/5/31 12:30,2025/5/31 14:05,738,Aft_10092,78
Flt_101100,HZPW,FVJZ,2025/5/31 17:35,2025/5/31 20:10,738,Aft_10062,172
Flt_101101,EYWR,XLHA,2025/5/29 13:45,2025/5/29 16:50,738,Aft_10132,202
Flt_101102,KKME,WJBA,2025/6/1 15:25,2025/6/1 17:25,738,Aft_10054,114
Flt_101103,DOMU,KKME,2025/6/1 21:30,2025/6/2 0:10,738,Aft_10057,172
Flt_101104,LLZL,DSQK,2025/5/29 7:30,2025/5/29 9:40,738,Aft_10057,125
Flt_101105,HZPW,FVJZ,2025/5/29 17:35,2025/5/29 20:10,738,Aft_10048,172
Flt_101106,VOXP,AAHN,2025/6/1 16:10,2025/6/1 18:00,7M8,Aft_10090,100
Flt_101107,AAHN,NLLA,2025/6/1 9:45,2025/6/1 12:40,738,Aft_10116,164
Flt_101108,MCVK,HZPW,2025/5/29 17:00,2025/5/29 21:45,738,Aft_10112,273
Flt_101109,AAHN,VGVC,2025/5/29 16:30,2025/5/29 18:55,738,Aft_10009,148
Flt_101110,ZJCG,LFOL,2025/6/1 16:50,2025/6/1 18:20,737GY,Aft_10110,85
Flt_101111,RHHB,HZPW,2025/6/1 22:10,2025/6/2 0:05,738,Aft_10118,101
Flt_101112,HZPW,FPCR,2025/6/1 15:20,2025/6/1 17:55,738,Aft_10085,150
Flt_101113,WKDC,EYWR,2025/6/1 17:55,2025/6/1 20:50,738,Aft_10072,160
Flt_101114,HZPW,PNNF,2025/6/1 8:00,2025/6/1 9:55,738,Aft_10067,113
Flt_101115,OXSQ,LLZL,2025/6/1 21:30,2025/6/1 23:50,738,Aft_10094,142
Flt_101116,AAHN,GLHV,2025/6/1 11:00,2025/6/1 12:35,738,Aft_10017,90
Flt_101117,GLHV,DOMU,2025/6/1 14:10,2025/6/1 15:55,738,Aft_10017,113
Flt_101118,DOMU,XLOC,2025/5/29 6:55,2025/5/29 9:10,7M8,Aft_10127,132
Flt_101119,YBWQ,DOMU,2025/6/1 2:40,2025/6/1 6:50,738,Aft_10046,253
Flt_101120,FPCR,DOMU,2025/6/1 12:30,2025/6/1 15:20,738,Aft_10046,193
Flt_101121,DOMU,XCCH,2025/6/1 17:35,2025/6/1 18:45,738,Aft_10087,75
Flt_101122,VWIM,EYWR,2025/6/1 6:35,2025/6/1 8:40,738,Aft_10065,114
Flt_101123,VOXP,AAHN,2025/6/1 12:50,2025/6/1 14:45,738,Aft_10104,100
Flt_101124,ZJCG,KKME,2025/6/1 15:15,2025/6/1 17:10,738,Aft_10109,104
Flt_101125,XCHB,ZJCG,2025/5/29 12:25,2025/5/29 14:30,738,Aft_10119,128
Flt_101126,OXSQ,WJBA,2025/6/1 9:35,2025/6/1 12:20,738,Aft_10042,164
Flt_101127,FXWC,AAHN,2025/6/1 17:55,2025/6/1 20:35,738,Aft_10106,144
Flt_101128,VGVC,EYWR,2025/6/1 19:55,2025/6/1 22:30,738,Aft_10101,127
Flt_101129,MCWT,LLZL,2025/5/29 16:20,2025/5/29 19:20,7M8,Aft_10082,174
Flt_101130,VWIM,QGSX,2025/6/1 9:15,2025/6/1 11:30,738,Aft_10115,137
Flt_101131,KDAP,DOMU,2025/5/30 18:40,2025/5/30 22:05,738,Aft_10034,183
Flt_101132,KREM,EYWR,2025/5/30 17:25,2025/5/30 19:30,738,Aft_10064,118
Flt_101133,KKME,PZYH,2025/5/30 17:15,2025/5/30 19:30,738,Aft_10023,121
Flt_101134,WJBA,KKME,2025/5/30 18:10,2025/5/30 20:10,738,Aft_10027,112
Flt_101135,HZPW,KKME,2025/5/30 17:10,2025/5/30 19:50,7M8,Aft_10108,168
Flt_101136,KKME,HZPW,2025/5/30 20:55,2025/5/30 23:25,7M8,Aft_10108,133
Flt_101137,DOMU,FVJZ,2025/5/30 10:00,2025/5/30 12:50,738,Aft_10008,187
Flt_101138,HZPW,PNNF,2025/5/30 10:00,2025/5/30 11:55,7M8,Aft_10086,113
Flt_101139,LFOL,DOMU,2025/5/30 12:50,2025/5/30 15:55,7M8,Aft_10001,179
Flt_101140,DOMU,FGIR,2025/5/30 8:00,2025/5/30 11:35,7M8,Aft_10068,220
Flt_101141,HIUP,DOMU,2025/5/30 9:30,2025/5/30 11:10,738,Aft_10034,102
Flt_101142,VOXP,XCHB,2025/5/30 17:15,2025/5/30 18:50,738,Aft_10102,97
Flt_101143,IAYH,DOMU,2025/5/30 21:20,2025/5/30 23:20,738,Aft_10137,116
Flt_101144,HZPW,RHHB,2025/5/30 19:40,2025/5/30 21:25,738,Aft_10115,116
Flt_101145,HUYM,OXSQ,2025/5/30 16:05,2025/5/30 17:50,738,Aft_10004,113
Flt_101146,MPYS,HZPW,2025/5/30 11:50,2025/5/30 14:25,738,Aft_10016,149
Flt_101147,GLHV,DOMU,2025/5/30 8:10,2025/5/30 9:55,7M8,Aft_10050,113
Flt_101149,DOMU,MPYS,2025/5/31 15:50,2025/5/31 18:40,7M8,Aft_10050,162
Flt_101150,WKDC,EYWR,2025/5/31 17:55,2025/5/31 20:50,738,Aft_10014,160
Flt_101151,PNNF,DOMU,2025/5/31 18:25,2025/5/31 20:00,738,Aft_10051,75
Flt_101152,DOMU,PNNF,2025/5/31 15:30,2025/5/31 17:10,738,Aft_10118,96
Flt_101153,PNNF,HZPW,2025/5/31 18:15,2025/5/31 20:10,738,Aft_10118,89
Flt_101154,HEJY,DOMU,2025/5/31 7:40,2025/5/31 11:50,738,Aft_10111,254
Flt_101155,HZPW,YITW,2025/5/31 7:40,2025/5/31 10:45,7M8,Aft_10082,188
Flt_101156,UXVH,OXSQ,2025/5/31 18:05,2025/5/31 20:30,738,Aft_10073,136
Flt_101157,YAFY,HZPW,2025/5/31 11:00,2025/5/31 12:35,738,Aft_10099,99
Flt_101158,NBCQ,DOMU,2025/5/31 18:50,2025/5/31 20:15,738,Aft_10029,72
Flt_101159,EYWR,WKDC,2025/5/31 11:55,2025/5/31 14:40,738,Aft_10095,157
Flt_101160,AAHN,VOXP,2025/5/31 18:20,2025/5/31 19:55,738,Aft_10009,98
Flt_101161,MCWT,OXSQ,2025/5/31 15:50,2025/5/31 20:10,738,Aft_10022,257
Flt_101162,DOMU,BBZB,2025/5/31 21:25,2025/5/31 23:55,738,Aft_10008,156
Flt_101163,EYWR,VHLB,2025/5/31 17:05,2025/5/31 20:00,738,Aft_10030,171
Flt_101164,MFGL,DOMU,2025/5/31 0:30,2025/5/31 6:05,7M8,Aft_10107,327
Flt_101165,EYWR,VUWJ,2025/5/31 7:15,2025/5/31 9:50,738,Aft_10091,173
Flt_101166,VOXP,AAHN,2025/5/31 12:50,2025/5/31 14:45,738,Aft_10064,100
Flt_101167,KROP,DOMU,2025/5/31 19:40,2025/5/31 23:50,738,Aft_10126,247
Flt_101168,WJBA,SFRI,2025/5/31 13:05,2025/5/31 15:05,738,Aft_10039,117
Flt_101169,MPYS,VOXP,2025/5/31 13:00,2025/5/31 14:55,7M8,Aft_10090,111
Flt_101170,OXSQ,AAHN,2025/5/31 22:20,2025/5/31 23:50,7M8,Aft_10127,86
Flt_101171,LLZL,NLLA,2025/5/31 12:50,2025/5/31 14:40,738,Aft_10058,108
Flt_101172,OXSQ,DOMU,2025/5/29 17:05,2025/5/29 18:40,7M8,Aft_10050,90
Flt_101173,GLHV,HZPW,2025/5/29 15:10,2025/5/29 16:40,738,Aft_10048,90
Flt_101174,LLZL,NLLA,2025/6/1 12:50,2025/6/1 14:40,738,Aft_10051,108
Flt_101175,DOMU,PNNF,2025/5/29 7:30,2025/5/29 9:05,737GY,Aft_10006,96
Flt_101176,DSQK,DOMU,2025/6/1 10:50,2025/6/1 12:40,738,Aft_10061,101
Flt_101177,QLPO,HZPW,2025/5/29 19:00,2025/5/29 22:05,738,Aft_10122,180
Flt_101178,XLHA,DOMU,2025/5/29 12:10,2025/5/29 14:45,738,Aft_10131,140
Flt_101179,MPYS,DOMU,2025/6/1 20:15,2025/6/1 23:05,7M8,Aft_10133,155
Flt_101180,OETZ,DOMU,2025/6/1 17:15,2025/6/1 20:20,7M8,Aft_10078,166
Flt_101181,MCVK,DOMU,2025/5/29 8:00,2025/5/29 12:20,738,Aft_10029,260
Flt_101182,NBCQ,HZPW,2025/5/29 16:00,2025/5/29 17:40,738,Aft_10121,88
Flt_101183,ZJCG,HGHY,2025/6/1 10:20,2025/6/1 12:55,738,Aft_10069,158
Flt_101184,NBCQ,DOMU,2025/5/29 18:50,2025/5/29 20:10,7M8,Aft_10123,72
Flt_101185,FGIR,SFRI,2025/6/1 14:00,2025/6/1 15:55,7M8,Aft_10108,114
Flt_101186,DOMU,OETZ,2025/6/1 21:40,2025/6/2 0:30,7M8,Aft_10130,165
Flt_101187,XLHA,NLLA,2025/6/1 13:10,2025/6/1 16:20,738,Aft_10035,192
Flt_101188,AAHN,BBZB,2025/5/29 11:40,2025/5/29 14:15,738,Aft_10138,143
Flt_101189,WKDC,DOMU,2025/5/29 13:05,2025/5/29 16:45,7M8,Aft_10117,222
Flt_101190,GLHV,VWIM,2025/6/1 8:25,2025/6/1 10:45,7M8,Aft_10068,149
Flt_101191,EYWR,KKME,2025/6/1 21:15,2025/6/1 23:55,738,Aft_10019,170
Flt_101192,KKME,VWIM,2025/6/1 19:05,2025/6/1 21:05,738,Aft_10100,114
Flt_101193,DOMU,DSQK,2025/6/1 17:05,2025/6/1 18:55,738,Aft_10017,101
Flt_101194,LLZL,SFRI,2025/5/29 19:05,2025/5/29 20:50,7M8,Aft_10127,101
Flt_101195,AAHN,XLOC,2025/5/29 7:00,2025/5/29 9:15,7M8,Aft_10078,136
Flt_101196,DOMU,XHFE,2025/6/1 23:00,2025/6/2 1:50,738F,Aft_10134,190
Flt_101197,NYOP,DOMU,2025/6/1 0:30,2025/6/1 6:20,7M8,Aft_10107,315
Flt_101198,AFPF,AAHN,2025/6/1 9:20,2025/6/1 10:55,738,Aft_10074,95
Flt_101199,OXSQ,NLLA,2025/6/1 8:50,2025/6/1 11:20,738,Aft_10048,137
Flt_101200,YITW,DOMU,2025/5/29 15:05,2025/5/29 17:40,738,Aft_10034,146
Flt_101201,HEJY,EYWR,2025/5/29 9:00,2025/5/29 12:25,738,Aft_10064,195
Flt_101202,EYWR,XCHB,2025/5/29 9:05,2025/5/29 11:05,738,Aft_10119,125
Flt_101203,DOMU,XLOC,2025/6/1 6:55,2025/6/1 9:10,7M8,Aft_10082,132
Flt_101204,DOMU,VDBQ,2025/5/29 14:50,2025/5/29 18:00,738,Aft_10126,193
Flt_101205,EYWR,VGVC,2025/5/29 16:15,2025/5/29 18:45,738,Aft_10031,170
Flt_101206,QGSX,VWIM,2025/5/29 12:20,2025/5/29 14:30,738,Aft_10115,119
Flt_101207,XCHB,SFRI,2025/6/1 13:30,2025/6/1 15:30,738,Aft_10015,118
Flt_101208,XLHA,DOMU,2025/5/30 20:15,2025/5/30 23:05,737GY,Aft_10110,140
Flt_101209,HIUP,HQMU,2025/5/30 10:00,2025/5/30 11:45,738,Aft_10111,115
Flt_101210,HIUP,AAHN,2025/5/30 15:25,2025/5/30 17:05,738,Aft_10111,97
Flt_101211,VGVC,HZPW,2025/5/30 11:15,2025/5/30 13:25,737GY,Aft_10006,128
Flt_101212,EYWR,WKDC,2025/5/30 11:55,2025/5/30 14:40,738,Aft_10074,157
Flt_101213,AAHN,GLHV,2025/5/30 19:30,2025/5/30 21:10,738,Aft_10093,90
Flt_101214,EYWR,KKME,2025/5/30 12:50,2025/5/30 15:45,738,Aft_10109,170
Flt_101215,HZPW,HSWG,2025/5/30 9:10,2025/5/30 12:40,738,Aft_10116,206
Flt_101216,QGSX,VWIM,2025/5/30 12:20,2025/5/30 14:30,738,Aft_10032,119
Flt_101217,OXSQ,DOMU,2025/5/30 17:05,2025/5/30 18:40,738,Aft_10126,90
Flt_101218,FVJZ,AAHN,2025/5/30 21:25,2025/5/31 0:05,738,Aft_10125,150
Flt_101219,PNNF,AAHN,2025/5/30 14:10,2025/5/30 15:45,7M8,Aft_10090,79
Flt_101220,AFPF,AAHN,2025/5/30 9:20,2025/5/30 10:55,738,Aft_10018,95
Flt_101221,QUIP,HZPW,2025/5/30 22:15,2025/5/30 23:40,738,Aft_10047,90
Flt_101222,HZPW,KKME,2025/5/30 14:35,2025/5/30 17:25,738,Aft_10010,168
Flt_101223,DOMU,PNNF,2025/5/30 15:30,2025/5/30 17:10,738,Aft_10025,96
Flt_101224,EYWR,YBWQ,2025/5/30 8:10,2025/5/30 13:40,738,Aft_10031,328
Flt_101225,DOMU,XCCH,2025/5/30 17:35,2025/5/30 18:45,738,Aft_10020,75
Flt_101226,HZPW,YBWQ,2025/5/31 9:20,2025/5/31 14:00,738,Aft_10025,286
Flt_101227,EYWR,WKDC,2025/5/31 13:55,2025/5/31 16:40,738,Aft_10014,157
Flt_101228,VUWJ,DOMU,2025/5/31 16:00,2025/5/31 17:50,738,Aft_10111,101
Flt_101229,VOXP,HZPW,2025/5/31 16:20,2025/5/31 17:45,738,Aft_10010,85
Flt_101230,EYWR,DOMU,2025/5/31 19:00,2025/5/31 20:30,73G,Aft_10079,100
Flt_101231,DOMU,VOXP,2025/5/31 13:25,2025/5/31 15:10,7M8,Aft_10107,102
Flt_101232,GLHV,HZPW,2025/5/31 18:10,2025/5/31 19:45,7M8,Aft_10133,90
Flt_101233,SFRI,HZPW,2025/5/31 17:10,2025/5/31 19:15,7M8,Aft_10108,125
Flt_101234,VUWJ,AAHN,2025/5/31 15:15,2025/5/31 17:20,738,Aft_10138,103
Flt_101235,YITW,HZPW,2025/5/31 21:05,2025/5/31 23:50,738,Aft_10088,150
Flt_101236,WKDC,YAFY,2025/5/31 15:55,2025/5/31 18:45,738,Aft_10095,147
Flt_101237,HEJY,EYWR,2025/5/31 12:45,2025/5/31 15:55,738,Aft_10030,195
Flt_101238,DOMU,OETZ,2025/5/31 11:30,2025/5/31 14:15,738,Aft_10070,165
Flt_101239,KKME,WJBA,2025/5/31 15:25,2025/5/31 17:25,738,Aft_10027,114
Flt_101240,FGIR,HMXY,2025/5/31 19:10,2025/5/31 21:40,738,Aft_10131,138
Flt_101241,EYWR,HEJY,2025/5/31 14:40,2025/5/31 18:00,738,Aft_10109,190
Flt_101242,KKME,EYWR,2025/5/31 9:05,2025/5/31 11:25,738,Aft_10038,126
